Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result,Source
1429-04-18,Yeovil,Leeds,0.0,1.0,A,European_E2
1429-04-18,Bastia,Chateauroux,2.0,3.0,A,European_F2
1429-04-18,Brest,Amiens,1.0,0.0,H,European_F2
1429-04-18,Clermont,Sedan,2.0,1.0,H,European_F2
1429-04-18,Dijon,Guingamp,1.0,0.0,H,European_F2
1429-04-18,Gueugnon,Niort,1.0,0.0,H,European_F2
1429-04-18,Le Havre,Reims,2.0,0.0,H,European_F2
1429-04-18,Libourne,Angers,1.0,1.0,D,European_F2
1429-04-18,Nantes,Montpellier,1.0,1.0,D,European_F2
1429-04-18,Troyes,Boulogne,2.0,2.0,D,European_F2
1429-04-18,Sp Braga,Pacos Ferreira,2.0,1.0,H,European_P1
1429-04-19,Anderlecht,St Truiden,4.0,1.0,H,European_B1
1429-04-19,Bergen,Germinal,0.0,0.0,D,European_B1
1429-04-19,Dender,Waregem,2.0,1.0,H,European_B1
1429-04-19,Genk,FC Brussels,2.0,1.0,H,European_B1
1429-04-19,Mechelen,Westerlo,1.0,0.0,H,European_B1
1429-04-19,Mouscron,Cercle Brugge,1.0,0.0,H,European_B1
1429-04-19,Bochum,Duisburg,1.0,1.0,D,European_D1
1429-04-19,Cottbus,Hansa Rostock,2.0,1.0,H,European_D1
1429-04-19,Hamburg,Schalke 04,0.0,1.0,A,European_D1
1429-04-19,Hannover,Hertha,2.0,2.0,D,European_D1
1429-04-19,Karlsruhe,Werder Bremen,3.0,3.0,D,European_D1
1429-04-19,Nurnberg,Bielefeld,2.0,2.0,D,European_D1
1429-04-19,Birmingham,Liverpool,2.0,2.0,D,European_E0
1429-04-19,Chelsea,Man United,2.0,1.0,H,European_E0
1429-04-19,Man City,Fulham,2.0,3.0,A,European_E0
1429-04-19,Sunderland,Middlesbrough,3.0,2.0,H,European_E0
1429-04-19,Tottenham,Bolton,1.0,1.0,D,European_E0
1429-04-19,West Ham,Newcastle,2.0,2.0,D,European_E0
1429-04-19,Wigan,Reading,0.0,0.0,D,European_E0
1429-04-19,Barnsley,Charlton,3.0,0.0,H,European_E1
1429-04-19,Burnley,Cardiff,3.0,3.0,D,European_E1
1429-04-19,Colchester,Stoke,0.0,1.0,A,European_E1
1429-04-19,Coventry,Wolves,1.0,1.0,D,European_E1
1429-04-19,Hull,Crystal Palace,2.0,1.0,H,European_E1
1429-04-19,Leicester,Sheffield Weds,1.0,3.0,A,European_E1
1429-04-19,Norwich,QPR,3.0,0.0,H,European_E1
1429-04-19,Plymouth,Blackpool,3.0,0.0,H,European_E1
1429-04-19,Preston,Ipswich,2.0,2.0,D,European_E1
1429-04-19,Sheffield United,Bristol City,2.0,1.0,H,European_E1
1429-04-19,Watford,Scunthorpe,0.0,1.0,A,European_E1
1429-04-19,Bournemouth,Crewe,1.0,0.0,H,European_E2
1429-04-19,Bristol Rvs,Brighton,0.0,2.0,A,European_E2
1429-04-19,Doncaster,Luton,2.0,0.0,H,European_E2
1429-04-19,Gillingham,Swindon,1.0,1.0,D,European_E2
1429-04-19,Hartlepool,Nott'm Forest,0.0,1.0,A,European_E2
1429-04-19,Huddersfield,Walsall,2.0,0.0,H,European_E2
1429-04-19,Millwall,Carlisle,3.0,0.0,H,European_E2
1429-04-19,Oldham,Cheltenham,2.0,1.0,H,European_E2
1429-04-19,Port Vale,Northampton,2.0,2.0,D,European_E2
1429-04-19,Swansea,Leyton Orient,4.0,1.0,H,European_E2
1429-04-19,Tranmere,Southend,1.0,0.0,H,European_E2
1429-04-19,Barnet,Stockport,2.0,1.0,H,European_E3
1429-04-19,Bradford,Milton Keynes Dons,1.0,2.0,A,European_E3
1429-04-19,Brentford,Hereford,0.0,3.0,A,European_E3
1429-04-19,Bury,Rochdale,1.0,1.0,D,European_E3
1429-04-19,Darlington,Dag and Red,2.0,3.0,A,European_E3
1429-04-19,Grimsby,Peterboro,1.0,4.0,A,European_E3
1429-04-19,Macclesfield,Chesterfield,1.0,0.0,H,European_E3
1429-04-19,Mansfield,Rotherham,0.0,1.0,A,European_E3
1429-04-19,Morecambe,Lincoln,1.0,2.0,A,European_E3
1429-04-19,Notts County,Wycombe,1.0,0.0,H,European_E3
1429-04-19,Shrewsbury,Chester,0.0,0.0,D,European_E3
1429-04-19,Wrexham,Accrington,1.0,3.0,A,European_E3
1429-04-19,Burton,Exeter,4.0,4.0,D,European_EC
1429-04-19,Ebbsfleet,Oxford,1.0,3.0,A,European_EC
1429-04-19,Farsley,Grays,1.0,3.0,A,European_EC
1429-04-19,Halifax,Stevenage,1.0,2.0,A,European_EC
1429-04-19,Histon,Forest Green,2.0,2.0,D,European_EC
1429-04-19,Northwich,Cambridge,0.0,2.0,A,European_EC
1429-04-19,Rushden & D,Aldershot,1.0,1.0,D,European_EC
1429-04-19,Salisbury,York,3.0,0.0,H,European_EC
1429-04-19,Stafford Rangers,Droylsden,2.0,1.0,H,European_EC
1429-04-19,Torquay,Crawley Town,1.0,2.0,A,European_EC
1429-04-19,Weymouth,Altrincham,2.0,2.0,D,European_EC
1429-04-19,Woking,Kidderminster,3.0,0.0,H,European_EC
1429-04-19,Bordeaux,Nice,0.0,0.0,D,European_F1
1429-04-19,Le Mans,Lens,3.0,2.0,H,European_F1
1429-04-19,Lille,Toulouse,3.0,2.0,H,European_F1
1429-04-19,Lyon,Caen,2.0,2.0,D,European_F1
1429-04-19,Metz,St Etienne,0.0,1.0,A,European_F1
1429-04-19,Paris SG,Auxerre,3.0,1.0,H,European_F1
1429-04-19,Rennes,Strasbourg,3.0,0.0,H,European_F1
1429-04-19,Sochaux,Lorient,1.0,1.0,D,European_F1
1429-04-19,Albinoleffe,Bologna,1.0,0.0,H,European_I2
1429-04-19,Bari,Modena,1.0,1.0,D,European_I2
1429-04-19,Brescia,Treviso,0.0,0.0,D,European_I2
1429-04-19,Cesena,Triestina,1.0,1.0,D,European_I2
1429-04-19,Grosseto,Frosinone,1.0,1.0,D,European_I2
1429-04-19,Mantova,Ascoli,0.0,1.0,A,European_I2
1429-04-19,Messina,Piacenza,2.0,0.0,H,European_I2
1429-04-19,Pisa,Chievo,1.0,1.0,D,European_I2
1429-04-19,Ravenna,Lecce,1.0,3.0,A,European_I2
1429-04-19,Spezia,Avellino,2.0,2.0,D,European_I2
1429-04-19,Vicenza,Rimini,3.0,2.0,H,European_I2
1429-04-19,Benfica,Belenenses,2.0,0.0,H,European_P1
1429-04-19,Aberdeen,Hibernian,2.0,1.0,H,European_SC0
1429-04-19,Hearts,Inverness C,1.0,0.0,H,European_SC0
1429-04-19,Kilmarnock,Gretna,1.0,1.0,D,European_SC0
1429-04-19,Motherwell,Dundee United,2.0,2.0,D,European_SC0
1429-04-19,St Mirren,Falkirk,1.0,0.0,H,European_SC0
1429-04-19,Clyde,Stirling,3.0,0.0,H,European_SC1
1429-04-19,Dundee,Hamilton,1.0,1.0,D,European_SC1
1429-04-19,Dunfermline,Queen of Sth,4.0,0.0,H,European_SC1
1429-04-19,Partick,Morton,0.0,3.0,A,European_SC1
1429-04-19,St Johnstone,Livingston,5.0,2.0,H,European_SC1
1429-04-19,Alloa,Berwick,2.0,1.0,H,European_SC2
1429-04-19,Ayr,Airdrie Utd,1.0,2.0,A,European_SC2
1429-04-19,Brechin,Ross County,3.0,3.0,D,European_SC2
1429-04-19,Cowdenbeath,Queens Park,1.0,0.0,H,European_SC2
1429-04-19,Raith Rvs,Peterhead,2.0,5.0,A,European_SC2
1429-04-19,Albion Rvs,East Fife,2.0,2.0,D,European_SC3
1429-04-19,Arbroath,Stranraer,0.0,0.0,D,European_SC3
1429-04-19,East Stirling,Montrose,3.0,1.0,H,European_SC3
1429-04-19,Elgin,Stenhousemuir,1.0,5.0,A,European_SC3
1429-04-19,Forfar,Dumbarton,1.0,1.0,D,European_SC3
1429-04-19,La Coruna,Barcelona,2.0,0.0,H,European_SP1
1429-04-19,Murcia,Sevilla,0.0,0.0,D,European_SP1
1429-04-19,Cordoba,Las Palmas,0.0,1.0,A,European_SP2
1429-04-19,Gimnastic,Celta,2.0,1.0,H,European_SP2
1429-04-19,Hercules,Eibar,5.0,1.0,H,European_SP2
1429-04-19,Malaga,Sociedad,0.0,2.0,A,European_SP2
1429-04-19,Ankaraspor,Oftasspor,1.0,0.0,H,European_T1
1429-04-19,Besiktas,Bursaspor,3.0,0.0,H,European_T1
1429-04-19,Denizlispor,Sivasspor,1.0,2.0,A,European_T1
1429-04-19,Gaziantepspor,Trabzonspor,1.0,1.0,D,European_T1
1429-04-19,Genclerbirligi,Buyuksehyr,2.0,1.0,H,European_T1
1429-04-19,Kasimpasa,Ankaragucu,2.0,2.0,D,European_T1
1429-04-19,Kayserispor,Rizespor,3.0,0.0,H,European_T1
1429-04-19,Manisaspor,Konyaspor,2.0,0.0,H,European_T1
1429-04-19,Besiktas,Bursaspor,3,0,H,Turkish_League_Hijri
1429-04-19,Denizlispor,Sivasspor,1,2,A,Turkish_League_Hijri
1429-04-19,Gaziantepspor,Trabzonspor,1,1,D,Turkish_League_Hijri
1429-04-19,Genclerbirligi,Basaksehir FK,2,1,H,Turkish_League_Hijri
1429-04-19,Kasimpasa,MKE Ankaragucu,2,2,D,Turkish_League_Hijri
1429-04-19,Kayserispor,Caykur Rizespor,3,0,H,Turkish_League_Hijri
1429-04-19,Manisaspor,Konyaspor,2,0,H,Turkish_League_Hijri
1429-04-19,Osmanlispor FK,Hacettepe Spor,1,0,H,Turkish_League_Hijri
1429-04-20,Charleroi,Standard,2.0,1.0,H,European_B1
1429-04-20,Club Brugge,Roeselare,1.0,0.0,H,European_B1
1429-04-20,Bayern Munich,Stuttgart,4.0,1.0,H,European_D1
1429-04-20,Leverkusen,Wolfsburg,2.0,2.0,D,European_D1
1429-04-20,Augsburg,St Pauli,1.0,0.0,H,European_D2
1429-04-20,Hoffenheim,CZ Jena,5.0,0.0,H,European_D2
1429-04-20,M'gladbach,Munich 1860,2.0,2.0,D,European_D2
1429-04-20,Osnabruck,Mainz,1.0,2.0,A,European_D2
1429-04-20,Wehen,Offenbach,2.0,1.0,H,European_D2
1429-04-20,Everton,Aston Villa,2.0,2.0,D,European_E0
1429-04-20,Portsmouth,Blackburn,0.0,1.0,A,European_E0
1429-04-20,Monaco,Marseille,2.0,3.0,A,European_F1
1429-04-20,Valenciennes,Nancy,1.0,1.0,D,European_F1
1429-04-20,Fiorentina,Sampdoria,2.0,2.0,D,European_I1
1429-04-20,Genoa,Empoli,0.0,1.0,A,European_I1
1429-04-20,Inter,Cagliari,2.0,1.0,H,European_I1
1429-04-20,Juventus,Lazio,5.0,2.0,H,European_I1
1429-04-20,Livorno,Milan,1.0,4.0,A,European_I1
1429-04-20,Napoli,Siena,0.0,0.0,D,European_I1
1429-04-20,Palermo,Atalanta,0.0,0.0,D,European_I1
1429-04-20,Reggina,Parma,2.0,1.0,H,European_I1
1429-04-20,Roma,Torino,4.0,1.0,H,European_I1
1429-04-20,Udinese,Catania,2.0,1.0,H,European_I1
1429-04-20,Guimaraes,Porto,0.0,5.0,A,European_P1
1429-04-20,Leiria,Leixoes,1.0,3.0,A,European_P1
1429-04-20,Nacional,Academica,0.0,3.0,A,European_P1
1429-04-20,Naval,Boavista,1.0,0.0,H,European_P1
1429-04-20,Sp Lisbon,Maritimo,2.0,1.0,H,European_P1
1429-04-20,Celtic,Rangers,3.0,2.0,H,European_SC0
1429-04-20,Betis,Villarreal,0.0,1.0,A,European_SP1
1429-04-20,Espanol,Zaragoza,1.0,1.0,D,European_SP1
1429-04-20,Getafe,Ath Madrid,1.0,1.0,D,European_SP1
1429-04-20,Mallorca,Santander,3.0,1.0,H,European_SP1
1429-04-20,Real Madrid,Ath Bilbao,3.0,0.0,H,European_SP1
1429-04-20,Recreativo,Levante,2.0,0.0,H,European_SP1
1429-04-20,Valencia,Osasuna,3.0,0.0,H,European_SP1
1429-04-20,Valladolid,Almeria,1.0,0.0,H,European_SP1
1429-04-20,Alaves,Elche,2.0,0.0,H,European_SP2
1429-04-20,Cadiz,Sp Gijon,0.0,1.0,A,European_SP2
1429-04-20,Castellon,Poli Ejido,1.0,0.0,H,European_SP2
1429-04-20,Granada 74,Numancia,1.0,1.0,D,European_SP2
1429-04-20,Salamanca,Xerez,2.0,2.0,D,European_SP2
1429-04-20,Sevilla B,Ferrol,2.0,1.0,H,European_SP2
1429-04-20,Tenerife,Albacete,2.0,2.0,D,European_SP2
1429-04-20,Galatasaray,Fenerbahce,1.0,0.0,H,European_T1
1429-04-20,Galatasaray,Fenerbahce,1,0,H,Turkish_League_Hijri
1429-04-21,Freiburg,Greuther Furth,3.0,2.0,H,European_D2
1429-04-21,Derby,Arsenal,2.0,6.0,A,European_E0
1429-04-21,West Brom,Southampton,1.0,1.0,D,European_E1
1429-04-21,Grenoble,Ajaccio,0.0,0.0,D,European_F2
1429-04-21,Setubal,Est Amadora,0.0,0.0,D,European_P1
1429-04-22,Chester,Stockport,0.0,0.0,D,European_E3
1429-04-25,Waregem,Genk,2.0,2.0,D,European_B1
1429-04-25,Dortmund,Nurnberg,0.0,0.0,D,European_D1
1429-04-25,CZ Jena,Osnabruck,1.0,1.0,D,European_D2
1429-04-25,Greuther Furth,Paderborn,1.0,1.0,D,European_D2
1429-04-25,Mainz,Kaiserslautern ,2.0,1.0,H,European_D2
1429-04-25,Munich 1860,Freiburg,0.0,3.0,A,European_D2
1429-04-25,St Pauli,Erzgebirge Aue,4.0,2.0,H,European_D2
1429-04-25,Ajaccio,Troyes,1.0,0.0,H,European_F2
1429-04-25,Amiens,Nantes,2.0,1.0,H,European_F2
1429-04-25,Angers,Bastia,1.0,1.0,D,European_F2
1429-04-25,Chateauroux,Brest,1.0,2.0,A,European_F2
1429-04-25,Guingamp,Gueugnon,0.0,1.0,A,European_F2
1429-04-25,Montpellier,Le Havre,0.0,0.0,D,European_F2
1429-04-25,Niort,Dijon,3.0,0.0,H,European_F2
1429-04-25,Reims,Clermont,0.0,0.0,D,European_F2
1429-04-25,Sedan,Libourne,1.0,0.0,H,European_F2
1429-04-26,Anderlecht,Club Brugge,2.0,0.0,H,European_B1
1429-04-26,Cercle Brugge,FC Brussels,0.0,0.0,D,European_B1
1429-04-26,Gent,Charleroi,2.0,1.0,H,European_B1
1429-04-26,Germinal,Mechelen,4.0,3.0,H,European_B1
1429-04-26,Roeselare,Mouscron,2.0,1.0,H,European_B1
1429-04-26,St Truiden,Bergen,1.0,1.0,D,European_B1
1429-04-26,Standard,Dender,3.0,0.0,H,European_B1
1429-04-26,Westerlo,Lokeren,1.0,2.0,A,European_B1
1429-04-26,Bielefeld,Bochum,2.0,0.0,H,European_D1
1429-04-26,Hansa Rostock,Hamburg,1.0,3.0,A,European_D1
1429-04-26,Hertha,Karlsruhe,3.0,1.0,H,European_D1
1429-04-26,Schalke 04,Hannover,1.0,1.0,D,European_D1
1429-04-26,Stuttgart,Ein Frankfurt,4.0,1.0,H,European_D1
1429-04-26,Werder Bremen,Cottbus,2.0,0.0,H,European_D1
1429-04-26,Aston Villa,Wigan,0.0,2.0,A,European_E0
1429-04-26,Blackburn,Derby,3.0,1.0,H,European_E0
1429-04-26,Bolton,Sunderland,2.0,0.0,H,European_E0
1429-04-26,Fulham,Birmingham,2.0,0.0,H,European_E0
1429-04-26,Man United,West Ham,4.0,1.0,H,European_E0
1429-04-26,Middlesbrough,Portsmouth,2.0,0.0,H,European_E0
1429-04-26,Reading,Tottenham,0.0,1.0,A,European_E0
1429-04-26,Brighton,Swansea,0.0,1.0,A,European_E2
1429-04-26,Carlisle,Bournemouth,1.0,1.0,D,European_E2
1429-04-26,Cheltenham,Doncaster,2.0,1.0,H,European_E2
1429-04-26,Crewe,Oldham,1.0,4.0,A,European_E2
1429-04-26,Leeds,Gillingham,2.0,1.0,H,European_E2
1429-04-26,Leyton Orient,Bristol Rvs,3.0,1.0,H,European_E2
1429-04-26,Luton,Huddersfield,0.0,1.0,A,European_E2
1429-04-26,Northampton,Tranmere,2.0,1.0,H,European_E2
1429-04-26,Nott'm Forest,Yeovil,3.0,2.0,H,European_E2
1429-04-26,Southend,Port Vale,1.0,1.0,D,European_E2
1429-04-26,Swindon,Millwall,2.0,1.0,H,European_E2
1429-04-26,Walsall,Hartlepool,2.0,2.0,D,European_E2
1429-04-26,Accrington,Bury,0.0,2.0,A,European_E3
1429-04-26,Chester,Macclesfield,0.0,0.0,D,European_E3
1429-04-26,Chesterfield,Notts County,1.0,1.0,D,European_E3
1429-04-26,Dag and Red,Mansfield,2.0,0.0,H,European_E3
1429-04-26,Hereford,Grimsby,2.0,0.0,H,European_E3
1429-04-26,Lincoln,Wrexham,2.0,4.0,A,European_E3
1429-04-26,Milton Keynes Dons,Morecambe,1.0,1.0,D,European_E3
1429-04-26,Peterboro,Darlington,0.0,2.0,A,European_E3
1429-04-26,Rochdale,Shrewsbury,1.0,1.0,D,European_E3
1429-04-26,Rotherham,Barnet,1.0,0.0,H,European_E3
1429-04-26,Stockport,Brentford,1.0,0.0,H,European_E3
1429-04-26,Wycombe,Bradford,2.0,1.0,H,European_E3
1429-04-26,Auxerre,Valenciennes,2.0,0.0,H,European_F1
1429-04-26,Caen,Rennes,2.0,2.0,D,European_F1
1429-04-26,Lens,Monaco,0.0,0.0,D,European_F1
1429-04-26,Lorient,Le Mans,0.0,0.0,D,European_F1
1429-04-26,Nancy,Strasbourg,3.0,0.0,H,European_F1
1429-04-26,Nice,Lyon,0.0,0.0,D,European_F1
1429-04-26,Sochaux,Metz,0.0,0.0,D,European_F1
1429-04-26,Toulouse,Paris SG,1.0,1.0,D,European_F1
1429-04-26,Ascoli,Bari,2.0,0.0,H,European_I2
1429-04-26,Avellino,Pisa,3.0,1.0,H,European_I2
1429-04-26,Bologna,Vicenza,1.0,0.0,H,European_I2
1429-04-26,Chievo,Spezia,5.0,0.0,H,European_I2
1429-04-26,Frosinone,Cesena,5.0,2.0,H,European_I2
1429-04-26,Lecce,Mantova,1.0,1.0,D,European_I2
1429-04-26,Modena,Brescia,0.0,3.0,A,European_I2
1429-04-26,Piacenza,Albinoleffe,1.0,3.0,A,European_I2
1429-04-26,Ravenna,Messina,1.0,0.0,H,European_I2
1429-04-26,Rimini,Triestina,4.0,3.0,H,European_I2
1429-04-26,Porto,Nacional,0.0,3.0,A,European_P1
1429-04-26,Aberdeen,Dundee United,2.0,1.0,H,European_SC0
1429-04-26,Inverness C,Gretna,6.0,1.0,H,European_SC0
1429-04-26,Motherwell,Celtic,1.0,2.0,A,European_SC0
1429-04-26,St Mirren,Kilmarnock,1.0,0.0,H,European_SC0
1429-04-26,Ath Madrid,Recreativo,3.0,0.0,H,European_SP1
1429-04-26,Zaragoza,La Coruna,1.0,0.0,H,European_SP1
1429-04-26,Albacete,Salamanca,2.0,1.0,H,European_SP2
1429-04-26,Las Palmas,Castellon,1.0,1.0,D,European_SP2
1429-04-26,Sociedad,Sevilla B,2.0,0.0,H,European_SP2
1429-04-26,Buyuksehyr,Trabzonspor,1.0,2.0,A,European_T1
1429-04-26,Oftasspor,Denizlispor,0.0,2.0,A,European_T1
1429-04-26,Rizespor,Ankaraspor,0.0,1.0,A,European_T1
1429-04-26,Basaksehir FK,Trabzonspor,1,2,A,Turkish_League_Hijri
1429-04-26,Hacettepe Spor,Denizlispor,0,2,A,Turkish_League_Hijri
1429-04-26,Caykur Rizespor,Osmanlispor FK,0,1,A,Turkish_League_Hijri
1429-04-27,Duisburg,Leverkusen,3.0,2.0,H,European_D1
1429-04-27,Wolfsburg,Bayern Munich,0.0,0.0,D,European_D1
1429-04-27,Aachen,Augsburg,3.0,0.0,H,European_D2
1429-04-27,FC Koln,Hoffenheim,3.0,1.0,H,European_D2
1429-04-27,Koblenz,Wehen,2.0,0.0,H,European_D2
1429-04-27,Offenbach,M'gladbach,1.0,7.0,A,European_D2
1429-04-27,Arsenal,Everton,1.0,0.0,H,European_E0
1429-04-27,Liverpool,Man City,1.0,0.0,H,European_E0
1429-04-27,Blackpool,Watford,1.0,1.0,D,European_E1
1429-04-27,Bristol City,Preston,3.0,0.0,H,European_E1
1429-04-27,Cardiff,Barnsley,3.0,0.0,H,European_E1
1429-04-27,Charlton,Coventry,4.0,1.0,H,European_E1
1429-04-27,Crystal Palace,Burnley,5.0,0.0,H,European_E1
1429-04-27,Ipswich,Hull,1.0,0.0,H,European_E1
1429-04-27,QPR,West Brom,0.0,2.0,A,European_E1
1429-04-27,Scunthorpe,Colchester,3.0,3.0,D,European_E1
1429-04-27,Sheffield Weds,Norwich,4.0,1.0,H,European_E1
1429-04-27,Southampton,Sheffield United,3.0,2.0,H,European_E1
1429-04-27,Stoke,Leicester,0.0,0.0,D,European_E1
1429-04-27,Wolves,Plymouth,1.0,0.0,H,European_E1
1429-04-27,Marseille,Bordeaux,1.0,2.0,A,European_F1
1429-04-27,St Etienne,Lille,0.0,0.0,D,European_F1
1429-04-27,Atalanta,Livorno,3.0,2.0,H,European_I1
1429-04-27,Cagliari,Fiorentina,2.0,1.0,H,European_I1
1429-04-27,Catania,Reggina,1.0,2.0,A,European_I1
1429-04-27,Empoli,Udinese,0.0,1.0,A,European_I1
1429-04-27,Lazio,Palermo,1.0,2.0,A,European_I1
1429-04-27,Milan,Inter,2.0,1.0,H,European_I1
1429-04-27,Parma,Genoa,1.0,0.0,H,European_I1
1429-04-27,Sampdoria,Roma,0.0,3.0,A,European_I1
1429-04-27,Siena,Juventus,1.0,0.0,H,European_I1
1429-04-27,Torino,Napoli,2.0,1.0,H,European_I1
1429-04-27,Academica,Naval,1.0,1.0,D,European_P1
1429-04-27,Belenenses,Guimaraes,1.0,1.0,D,European_P1
1429-04-27,Boavista,Sp Braga,0.0,0.0,D,European_P1
1429-04-27,Est Amadora,Benfica,0.0,0.0,D,European_P1
1429-04-27,Maritimo,Leiria,2.0,0.0,H,European_P1
1429-04-27,Pacos Ferreira,Sp Lisbon,0.0,1.0,A,European_P1
1429-04-27,Setubal,Leixoes,2.0,0.0,H,European_P1
1429-04-27,Hibernian,Rangers,0.0,0.0,D,European_SC0
1429-04-27,Almeria,Betis,1.0,1.0,D,European_SP1
1429-04-27,Ath Bilbao,Mallorca,1.0,2.0,A,European_SP1
1429-04-27,Barcelona,Valencia,6.0,0.0,H,European_SP1
1429-04-27,Levante,Espanol,1.0,1.0,D,European_SP1
1429-04-27,Osasuna,Real Madrid,1.0,2.0,A,European_SP1
1429-04-27,Santander,Murcia,3.0,2.0,H,European_SP1
1429-04-27,Sevilla,Valladolid,2.0,0.0,H,European_SP1
1429-04-27,Villarreal,Getafe,2.0,0.0,H,European_SP1
1429-04-27,Celta,Malaga,1.0,2.0,A,European_SP2
1429-04-27,Elche,Cordoba,3.0,2.0,H,European_SP2
1429-04-27,Ferrol,Cadiz,2.0,1.0,H,European_SP2
1429-04-27,Gimnastic,Hercules,2.0,2.0,D,European_SP2
1429-04-27,Numancia,Tenerife,4.0,2.0,H,European_SP2
1429-04-27,Poli Ejido,Eibar,1.0,0.0,H,European_SP2
1429-04-27,Sp Gijon,Granada 74,2.0,1.0,H,European_SP2
1429-04-27,Xerez,Alaves,3.0,0.0,H,European_SP2
1429-04-27,Ankaragucu,Besiktas,0.0,2.0,A,European_T1
1429-04-27,Bursaspor,Kayserispor,0.0,1.0,A,European_T1
1429-04-27,Fenerbahce,Genclerbirligi,3.0,2.0,H,European_T1
1429-04-27,Konyaspor,Gaziantepspor,1.0,1.0,D,European_T1
1429-04-27,Manisaspor,Kasimpasa,1.0,2.0,A,European_T1
1429-04-27,Sivasspor,Galatasaray,3.0,5.0,A,European_T1
1429-04-27,Bursaspor,Kayserispor,0,1,A,Turkish_League_Hijri
1429-04-27,Fenerbahce,Genclerbirligi,3,2,H,Turkish_League_Hijri
1429-04-27,Konyaspor,Gaziantepspor,1,1,D,Turkish_League_Hijri
1429-04-27,Manisaspor,Kasimpasa,1,2,A,Turkish_League_Hijri
1429-04-27,MKE Ankaragucu,Besiktas,0,2,A,Turkish_League_Hijri
1429-04-27,Sivasspor,Galatasaray,3,5,A,Turkish_League_Hijri
1429-04-28,Newcastle,Chelsea,0.0,2.0,A,European_E0
1429-04-28,Boulogne,Grenoble,0.0,1.0,A,European_F2
1429-04-28,Falkirk,Hearts,2.0,1.0,H,European_SC0
1429-04-29,Bochum,Schalke 04,0.0,3.0,A,European_D1
1429-04-29,Dortmund,Stuttgart,3.0,2.0,H,European_D1
1429-04-29,Hannover,Hansa Rostock,3.0,0.0,H,European_D1
1429-04-29,Karlsruhe,Cottbus,1.0,1.0,D,European_D1
1429-04-29,Erzgebirge Aue,CZ Jena,5.0,0.0,H,European_D2
1429-04-29,Kaiserslautern,St Pauli,2.0,0.0,H,European_D2
1429-04-29,Osnabruck,Greuther Furth,0.0,0.0,D,European_D2
1429-04-29,Paderborn,Munich 1860,3.0,1.0,H,European_D2
1429-05-01,Bayern Munich,Bielefeld,2.0,0.0,H,European_D1
1429-05-01,Ein Frankfurt,Wolfsburg,2.0,3.0,A,European_D1
1429-05-01,Hamburg,Werder Bremen,0.0,1.0,A,European_D1
1429-05-01,Leverkusen,Hertha,1.0,2.0,A,European_D1
1429-05-01,Nurnberg,Duisburg,2.0,0.0,H,European_D1
1429-05-01,Augsburg,FC Koln,1.0,3.0,A,European_D2
1429-05-01,Freiburg,Offenbach,0.0,1.0,A,European_D2
1429-05-01,Hoffenheim,Koblenz,3.0,1.0,H,European_D2
1429-05-01,Mainz,Aachen,0.0,1.0,A,European_D2
1429-05-01,M'gladbach,Wehen,3.0,0.0,H,European_D2
1429-05-01,Rangers,Motherwell,1.0,0.0,H,European_SC0
1429-05-01,Betis,Valladolid,1.0,1.0,D,European_SP1
1429-05-01,Getafe,Almeria,4.0,2.0,H,European_SP1
1429-05-01,La Coruna,Levante,1.0,0.0,H,European_SP1
1429-05-01,Mallorca,Osasuna,2.0,1.0,H,European_SP1
1429-05-01,Murcia,Ath Bilbao,1.0,2.0,A,European_SP1
1429-05-01,Real Madrid,Barcelona,4.0,1.0,H,European_SP1
1429-05-01,Recreativo,Villarreal,0.0,2.0,A,European_SP1
1429-05-01,Santander,Sevilla,0.0,3.0,A,European_SP1
1429-05-01,Valencia,Zaragoza,1.0,0.0,H,European_SP1
1429-05-02,Espanol,Ath Madrid,0.0,2.0,A,European_SP1
1429-05-03,FC Brussels,Waregem,1.0,2.0,A,European_B1
1429-05-04,Bergen,Anderlecht,1.0,2.0,A,European_B1
1429-05-04,Charleroi,Cercle Brugge,1.0,3.0,A,European_B1
1429-05-04,Club Brugge,Westerlo,4.0,0.0,H,European_B1
1429-05-04,Dender,Gent,0.0,3.0,A,European_B1
1429-05-04,Genk,Standard,0.0,2.0,A,European_B1
1429-05-04,Lokeren,Roeselare,3.0,0.0,H,European_B1
1429-05-04,Mechelen,St Truiden,2.0,3.0,A,European_B1
1429-05-04,Mouscron,Germinal,1.0,0.0,H,European_B1
1429-05-04,Bielefeld,Dortmund,2.0,2.0,D,European_D1
1429-05-04,Cottbus,Hamburg,2.0,0.0,H,European_D1
1429-05-04,Duisburg,Bayern Munich,2.0,3.0,A,European_D1
1429-05-04,Hansa Rostock,Leverkusen,1.0,2.0,A,European_D1
1429-05-04,Hertha,Nurnberg,1.0,0.0,H,European_D1
1429-05-04,Karlsruhe,Bochum,1.0,3.0,A,European_D1
1429-05-04,Schalke 04,Ein Frankfurt,1.0,0.0,H,European_D1
1429-05-04,Werder Bremen,Hannover,6.0,1.0,H,European_D1
1429-05-04,Wolfsburg,Stuttgart,4.0,0.0,H,European_D1
1429-05-04,Bordeaux,Sochaux,2.0,0.0,H,European_F1
1429-05-04,Le Mans,Marseille,0.0,0.0,D,European_F1
1429-05-04,Lille,Lens,2.0,1.0,H,European_F1
